date,stateCode,totalTokens,dataDay
2014-09-30,MS,41896,359
2014-09-30,MT,6724,359
2014-09-30,NC,280139,359
2014-09-30,ND,1706,359
2014-09-30,NE,18668,359
2014-09-30,NH,10272,359
2014-09-30,NJ,44756,359
2014-09-30,NM,54725,359
2014-09-30,NV,176168,359
2014-09-30,NY,282285,359
2014-09-30,OH,489343,359
2014-09-30,OK,127286,359
2014-09-30,OR,55571,359
2014-09-30,PA,298642,359
2014-09-30,SC,150271,359
2014-09-30,SD,11250,359
2014-09-30,TN,163666,359
2014-09-30,TX,1562012,359
2014-09-30,UT,106293,359
2014-09-30,VA,120464,359
2014-09-30,VT,8770,359
2014-09-30,WA,247003,359
2014-09-30,WI,130423,359
2014-09-30,WV,43042,359
2014-09-30,WY,2570,359
2014-10-01,AL,198134,360
2014-10-01,AR,34427,360
2014-10-01,AZ,332358,360
2014-10-01,CA,2165935,360
2014-10-01,CO,171144,360
2014-10-01,CT,168535,360
2014-10-01,DE,11486,360
2014-10-01,FL,897043,360
2014-10-01,GA,459823,360
2014-10-01,IA,89959,360
2014-10-01,ID,30143,360
2014-10-01,IL,88482,360
2014-10-01,IN,194852,360
2014-10-01,KS,75072,360
2014-10-01,KY,54942,360
2014-10-01,LA,265905,360
2014-10-01,MA,50411,360
2014-10-01,MD,168932,360
2014-10-01,ME,26198,360
2014-10-01,MI,491022,360
2014-10-01,MN,25460,360
2014-10-01,MO,49198,360
2014-10-01,MS,41907,360
2014-10-01,MT,6659,360
2014-10-01,NC,276351,360
2014-10-01,ND,3029,360
2014-10-01,NE,19509,360
2014-10-01,NH,9814,360
2014-10-01,NJ,44995,360
2014-10-01,NM,58751,360
2014-10-01,NV,176054,360
2014-10-01,NY,267426,360
2014-10-01,OH,500697,360
2014-10-01,OK,129132,360
2014-10-01,OR,56260,360
2014-10-01,PA,327154,360
2014-10-01,SC,144917,360
2014-10-01,SD,10531,360
2014-10-01,TN,164483,360
2014-10-01,TX,1558648,360
2014-10-01,UT,105629,360
2014-10-01,VA,123570,360
2014-10-01,VT,7757,360
2014-10-01,WA,256198,360
2014-10-01,WI,132202,360
2014-10-01,WV,42328,360
2014-10-01,WY,2677,360
2014-10-02,AL,206145,361
2014-10-02,AR,40771,361
2014-10-02,AZ,308782,361
2014-10-02,CA,2063425,361
2014-10-02,CO,175159,361
2014-10-02,CT,153302,361
2014-10-02,DE,12997,361
2014-10-02,FL,866018,361
2014-10-02,GA,442087,361
2014-10-02,IA,87182,361
2014-10-02,ID,27927,361
2014-10-02,IL,82350,361
2014-10-02,IN,193377,361
2014-10-02,KS,66013,361
2014-10-02,KY,48848,361
2014-10-02,LA,248329,361
2014-10-02,MA,43563,361
2014-10-02,MD,167662,361
2014-10-02,ME,25478,361
2014-10-02,MI,496888,361
2014-10-02,MN,27522,361
2014-10-02,MO,42171,361
2014-10-02,MS,40558,361
2014-10-02,MT,7327,361
2014-10-02,NC,274640,361
2014-10-02,ND,2911,361
2014-10-02,NE,17350,361
2014-10-02,NH,11299,361
2014-10-02,NJ,43257,361
2014-10-02,NM,52072,361
2014-10-02,NV,159335,361
2014-10-02,NY,253387,361
2014-10-02,OH,463103,361
2014-10-02,OK,123380,361
2014-10-02,OR,57857,361
2014-10-02,PA,296320,361
2014-10-02,SC,146676,361
2014-10-02,SD,11992,361
2014-10-02,TN,161434,361
2014-10-02,TX,1520450,361
2014-10-02,UT,92712,361
2014-10-02,VA,121114,361
2014-10-02,VT,6835,361
2014-10-02,WA,244148,361
2014-10-02,WI,147408,361
2014-10-02,WV,40089,361
2014-10-02,WY,2569,361
2014-10-03,AL,183006,362
2014-10-03,AR,29616,362
2014-10-03,AZ,307537,362
2014-10-03,CA,2027557,362
2014-10-03,CO,168096,362
2014-10-03,CT,132921,362
2014-10-03,DE,16379,362
2014-10-03,FL,826362,362
2014-10-03,GA,417170,362
2014-10-03,IA,77777,362
2014-10-03,ID,28863,362
2014-10-03,IL,79690,362
2014-10-03,IN,175505,362
2014-10-03,KS,59237,362
2014-10-03,KY,50696,362
2014-10-03,LA,222999,362
2014-10-03,MA,42392,362
2014-10-03,MD,165589,362
2014-10-03,ME,24942,362
2014-10-03,MI,445102,362
2014-10-03,MN,22089,362
2014-10-03,MO,40470,362
2014-10-03,MS,34854,362
2014-10-03,MT,5346,362
2014-10-03,NC,254966,362
2014-10-03,ND,2481,362
2014-10-03,NE,17696,362
2014-10-03,NH,9462,362
2014-10-03,NJ,40575,362
2014-10-03,NM,51681,362
2014-10-03,NV,164007,362
2014-10-03,NY,245866,362
2014-10-03,OH,441871,362
2014-10-03,OK,104227,362
2014-10-03,OR,61514,362
2014-10-03,PA,272286,362
2014-10-03,SC,134610,362
2014-10-03,SD,10968,362
2014-10-03,TN,162257,362
2014-10-03,TX,1363616,362
2014-10-03,UT,87988,362
2014-10-03,VA,108725,362
2014-10-03,VT,7549,362
2014-10-03,WA,229491,362
2014-10-03,WI,126193,362
2014-10-03,WV,36213,362
2014-10-03,WY,3139,362
2014-10-04,AL,232496,363
2014-10-04,AR,36383,363
2014-10-04,AZ,280868,363
2014-10-04,CA,1952824,363
2014-10-04,CO,177690,363
2014-10-04,CT,148237,363
2014-10-04,DE,12659,363
2014-10-04,FL,884624,363
2014-10-04,GA,452191,363
2014-10-04,IA,69696,363
2014-10-04,ID,26940,363
2014-10-04,IL,70312,363
2014-10-04,IN,171657,363
2014-10-04,KS,60015,363
2014-10-04,KY,53490,363
2014-10-04,LA,235234,363
2014-10-04,MA,50661,363
2014-10-04,MD,152203,363
2014-10-04,ME,21565,363
2014-10-04,MI,430548,363
2014-10-04,MN,19302,363
2014-10-04,MO,35794,363
2014-10-04,MS,41344,363
2014-10-04,MT,5519,363
2014-10-04,NC,250702,363
2014-10-04,ND,2636,363
2014-10-04,NE,21713,363
2014-10-04,NH,1e4,363
2014-10-04,NJ,38571,363
2014-10-04,NM,49249,363
2014-10-04,NV,175816,363
2014-10-04,NY,239156,363
2014-10-04,OH,441282,363
2014-10-04,OK,135712,363
2014-10-04,OR,53184,363
2014-10-04,PA,273083,363
2014-10-04,SC,159099,363
2014-10-04,SD,9364,363
2014-10-04,TN,203906,363
2014-10-04,TX,1377190,363
2014-10-04,UT,109782,363
2014-10-04,VA,111095,363
2014-10-04,VT,7036,363
2014-10-04,WA,226364,363
2014-10-04,WI,132102,363
2014-10-04,WV,33727,363
2014-10-04,WY,2055,363
2014-10-05,AL,203635,364
2014-10-05,AR,39013,364
2014-10-05,AZ,317072,364
2014-10-05,CA,2146307,364
2014-10-05,CO,195082,364
2014-10-05,CT,182548,364
2014-10-05,DE,14624,364
2014-10-05,FL,986605,364
2014-10-05,GA,483015,364
2014-10-05,IA,78032,364
2014-10-05,ID,33191,364
2014-10-05,IL,87680,364
2014-10-05,IN,207702,364
2014-10-05,KS,78030,364
2014-10-05,KY,52563,364
2014-10-05,LA,284788,364
2014-10-05,MA,54383,364
2014-10-05,MD,203619,364
2014-10-05,ME,24791,364
2014-10-05,MI,562674,364
2014-10-05,MN,20919,364
2014-10-05,MO,43582,364
2014-10-05,MS,46092,364
2014-10-05,MT,6051,364
2014-10-05,NC,292367,364
2014-10-05,ND,2346,364
2014-10-05,NE,18150,364
2014-10-05,NH,10442,364
2014-10-05,NJ,49738,364
2014-10-05,NM,56463,364
2014-10-05,NV,185712,364
2014-10-05,NY,301556,364
2014-10-05,OH,563405,364
2014-10-05,OK,143790,364
2014-10-05,OR,59410,364
2014-10-05,PA,310879,364
2014-10-05,SC,156747,364
2014-10-05,SD,12307,364
2014-10-05,TN,176801,364
2014-10-05,TX,1680038,364
2014-10-05,UT,120856,364
2014-10-05,VA,125948,364
2014-10-05,VT,7813,364
2014-10-05,WA,245757,364
2014-10-05,WI,139816,364
2014-10-05,WV,36762,364
2014-10-05,WY,3254,364
2014-10-06,AL,219985,365
2014-10-06,AR,40670,365
2014-10-06,AZ,321324,365
2014-10-06,CA,2117993,365
2014-10-06,CO,176820,365
2014-10-06,CT,168113,365
2014-10-06,DE,13119,365
2014-10-06,FL,925535,365
2014-10-06,GA,448272,365
2014-10-06,IA,88106,365
2014-10-06,ID,30477,365
2014-10-06,IL,81822,365
2014-10-06,IN,192801,365
2014-10-06,KS,68927,365
2014-10-06,KY,57464,365
2014-10-06,LA,270413,365
2014-10-06,MA,52510,365
2014-10-06,MD,164818,365
2014-10-06,ME,21528,365
2014-10-06,MI,489567,365
2014-10-06,MN,23059,365
2014-10-06,MO,39753,365
2014-10-06,MS,42866,365
2014-10-06,MT,6052,365
2014-10-06,NC,275271,365
2014-10-06,ND,2770,365
2014-10-06,NE,14861,365
2014-10-06,NH,10483,365
2014-10-06,NJ,44988,365
2014-10-06,NM,51395,365
2014-10-06,NV,177206,365
2014-10-06,NY,273260,365
2014-10-06,OH,502236,365
2014-10-06,OK,142971,365
2014-10-06,OR,57392,365
2014-10-06,PA,295076,365
2014-10-06,SC,150694,365
2014-10-06,SD,10452,365
2014-10-06,TN,174376,365
2014-10-06,TX,1531634,365
2014-10-06,UT,102110,365
2014-10-06,VA,130358,365
2014-10-06,VT,7414,365
2014-10-06,WA,275346,365
2014-10-06,WI,129983,365
2014-10-06,WV,40894,365
2014-10-06,WY,3769,365
2014-10-07,AL,208135,366
2014-10-07,AR,39307,366
2014-10-07,AZ,326316,366
2014-10-07,CA,2197542,366
2014-10-07,CO,178346,366
2014-10-07,CT,161580,366
2014-10-07,DE,13604,366
2014-10-07,FL,889785,366
2014-10-07,GA,462672,366
2014-10-07,IA,84123,366
2014-10-07,ID,30291,366
2014-10-07,IL,84027,366
2014-10-07,IN,186759,366
2014-10-07,KS,66362,366
2014-10-07,KY,59488,366
2014-10-07,LA,265363,366
2014-10-07,MA,45789,366
2014-10-07,MD,165146,366
2014-10-07,ME,19876,366
2014-10-07,MI,463840,366
2014-10-07,MN,22314,366
2014-10-07,MO,42735,366
2014-10-07,MS,46524,366
2014-10-07,MT,6553,366
2014-10-07,NC,279295,366
2014-10-07,ND,2652,366
2014-10-07,NE,15391,366
2014-10-07,NH,9543,366
2014-10-07,NJ,43504,366
2014-10-07,NM,52894,366
2014-10-07,NV,180428,366
2014-10-07,NY,272188,366
2014-10-07,OH,496936,366
2014-10-07,OK,131338,366
2014-10-07,OR,58126,366
2014-10-07,PA,287463,366
2014-10-07,SC,145983,366
2014-10-07,SD,11009,366
2014-10-07,TN,176561,366
2014-10-07,TX,1519116,366
2014-10-07,UT,96245,366
2014-10-07,VA,123863,366
2014-10-07,VT,6580,366
2014-10-07,WA,240934,366
2014-10-07,WI,141421,366
2014-10-07,WV,38483,366
2014-10-07,WY,2910,366
2014-10-08,AL,209244,367
2014-10-08,AR,42123,367
2014-10-08,AZ,326970,367
2014-10-08,CA,2123406,367
2014-10-08,CO,172694,367
2014-10-08,CT,174236,367
2014-10-08,DE,14077,367
2014-10-08,FL,908036,367
2014-10-08,GA,463495,367
2014-10-08,IA,87518,367
2014-10-08,ID,29556,367
2014-10-08,IL,86463,367
2014-10-08,IN,187091,367
2014-10-08,KS,64167,367
2014-10-08,KY,55333,367
2014-10-08,LA,262936,367
2014-10-08,MA,50032,367
2014-10-08,MD,169014,367
2014-10-08,ME,23230,367
2014-10-08,MI,473010,367
2014-10-08,MN,22386,367
2014-10-08,MO,38862,367
2014-10-08,MS,46154,367
2014-10-08,MT,5479,367
2014-10-08,NC,290893,367
2014-10-08,ND,3225,367
2014-10-08,NE,13651,367
2014-10-08,NH,13605,367
2014-10-08,NJ,48051,367
2014-10-08,NM,54411,367
2014-10-08,NV,182860,367
2014-10-08,NY,270747,367
2014-10-08,OH,495952,367
2014-10-08,OK,136979,367
2014-10-08,OR,60099,367
2014-10-08,PA,306329,367
2014-10-08,SC,152956,367
2014-10-08,SD,10597,367
2014-10-08,TN,183172,367
2014-10-08,TX,1583434,367
2014-10-08,UT,98386,367
2014-10-08,VA,126e3,367
2014-10-08,VT,8049,367
2014-10-08,WA,239624,367
2014-10-08,WI,136161,367
2014-10-08,WV,38163,367
2014-10-08,WY,3048,367
2014-10-09,AL,204379,368
2014-10-09,AR,36085,368
2014-10-09,AZ,323103,368
2014-10-09,CA,2072163,368
2014-10-09,CO,178485,368
2014-10-09,CT,165853,368
2014-10-09,DE,11564,368
2014-10-09,FL,879072,368
2014-10-09,GA,473169,368
2014-10-09,IA,82884,368
2014-10-09,ID,29760,368
2014-10-09,IL,84833,368
2014-10-09,IN,213375,368
2014-10-09,KS,65363,368
2014-10-09,KY,58417,368
2014-10-09,LA,260919,368
2014-10-09,MA,48863,368
2014-10-09,MD,155047,368
2014-10-09,ME,23286,368
2014-10-09,MI,460688,368
2014-10-09,MN,22667,368
2014-10-09,MO,41282,368
2014-10-09,MS,42884,368
2014-10-09,MT,6340,368
2014-10-09,NC,273744,368
2014-10-09,ND,3026,368
2014-10-09,NE,15613,368
2014-10-09,NH,13510,368
2014-10-09,NJ,40679,368
2014-10-09,NM,56931,368
2014-10-09,NV,168286,368
2014-10-09,NY,263834,368
2014-10-09,OH,480747,368
2014-10-09,OK,132334,368
2014-10-09,OR,60528,368
2014-10-09,PA,292404,368
2014-10-09,SC,159897,368
2014-10-09,SD,11330,368
2014-10-09,TN,174940,368
2014-10-09,TX,1525697,368
2014-10-09,UT,96610,368
2014-10-09,VA,119723,368
2014-10-09,VT,8711,368
2014-10-09,WA,239857,368
2014-10-09,WI,140371,368
2014-10-09,WV,38398,368
2014-10-09,WY,3333,368
2014-10-10,AL,178347,369
2014-10-10,AR,33964,369
2014-10-10,AZ,308644,369
2014-10-10,CA,1906918,369
2014-10-10,CO,154232,369
2014-10-10,CT,158089,369
2014-10-10,DE,9035,369
2014-10-10,FL,811416,369
2014-10-10,GA,426752,369
2014-10-10,IA,76262,369
2014-10-10,ID,26870,369
2014-10-10,IL,68148,369
2014-10-10,IN,173568,369
2014-10-10,KS,62906,369
2014-10-10,KY,53476,369
2014-10-10,LA,232079,369
2014-10-10,MA,44036,369
2014-10-10,MD,162878,369
2014-10-10,ME,22459,369
2014-10-10,MI,405892,369
2014-10-10,MN,17585,369
2014-10-10,MO,36161,369
2014-10-10,MS,39881,369
2014-10-10,MT,7014,369
2014-10-10,NC,258351,369
2014-10-10,ND,2210,369
2014-10-10,NE,15129,369
2014-10-10,NH,11923,369
2014-10-10,NJ,42587,369
2014-10-10,NM,51821,369
2014-10-10,NV,164963,369
2014-10-10,NY,245099,369
2014-10-10,OH,404379,369
2014-10-10,OK,119452,369
2014-10-10,OR,57064,369
2014-10-10,PA,257911,369
2014-10-10,SC,132387,369
2014-10-10,SD,10977,369
2014-10-10,TN,174762,369
2014-10-10,TX,1385786,369
2014-10-10,UT,84941,369
2014-10-10,VA,111479,369
2014-10-10,VT,7443,369
2014-10-10,WA,231128,369
2014-10-10,WI,130441,369
2014-10-10,WV,32031,369
2014-10-10,WY,4053,369
2014-10-11,AL,222673,370
2014-10-11,AR,39418,370
2014-10-11,AZ,280091,370
2014-10-11,CA,1941980,370
2014-10-11,CO,162362,370
2014-10-11,CT,158602,370
2014-10-11,DE,9033,370
2014-10-11,FL,846771,370
2014-10-11,GA,456680,370
2014-10-11,IA,80924,370
2014-10-11,ID,25367,370
2014-10-11,IL,67105,370
2014-10-11,IN,172052,370
2014-10-11,KS,62903,370
2014-10-11,KY,51526,370
2014-10-11,LA,255218,370
2014-10-11,MA,42040,370
2014-10-11,MD,167693,370
2014-10-11,ME,24469,370
2014-10-11,MI,411298,370
2014-10-11,MN,15738,370
2014-10-11,MO,41530,370
2014-10-11,MS,46283,370
2014-10-11,MT,7443,370
2014-10-11,NC,250012,370
2014-10-11,ND,2391,370
2014-10-11,NE,14264,370
2014-10-11,NH,9760,370
2014-10-11,NJ,44560,370
2014-10-11,NM,50619,370
2014-10-11,NV,174270,370
2014-10-11,NY,229607,370
2014-10-11,OH,417198,370
2014-10-11,OK,128888,370
2014-10-11,OR,58914,370
2014-10-11,PA,253145,370
2014-10-11,SC,162135,370
2014-10-11,SD,10474,370
2014-10-11,TN,182466,370
2014-10-11,TX,1436118,370
2014-10-11,UT,78103,370
2014-10-11,VA,113638,370
2014-10-11,VT,6851,370
2014-10-11,WA,239768,370
2014-10-11,WI,126845,370
2014-10-11,WV,25088,370
2014-10-11,WY,3261,370
2014-10-12,AL,201381,371
2014-10-12,AR,37306,371
2014-10-12,AZ,327194,371
2014-10-12,CA,2162680,371
2014-10-12,CO,187360,371
2014-10-12,CT,171310,371
2014-10-12,DE,11960,371
2014-10-12,FL,970181,371
2014-10-12,GA,497150,371
2014-10-12,IA,87371,371
2014-10-12,ID,31062,371
2014-10-12,IL,80499,371
2014-10-12,IN,191136,371
2014-10-12,KS,64595,371
2014-10-12,KY,57886,371
2014-10-12,LA,288299,371
2014-10-12,MA,46397,371
2014-10-12,MD,196675,371
2014-10-12,ME,25283,371
2014-10-12,MI,516662,371
2014-10-12,MN,18031,371
2014-10-12,MO,43365,371
2014-10-12,MS,49124,371
2014-10-12,MT,7494,371
2014-10-12,NC,281181,371
2014-10-12,ND,2747,371
2014-10-12,NE,15085,371
2014-10-12,NH,11384,371
2014-10-12,NJ,52424,371
2014-10-12,NM,61281,371
2014-10-12,NV,194576,371
2014-10-12,NY,288551,371
2014-10-12,OH,553028,371
2014-10-12,OK,145228,371
2014-10-12,OR,61140,371
2014-10-12,PA,318087,371
2014-10-12,SC,173442,371
2014-10-12,SD,12942,371
2014-10-12,TN,186284,371
2014-10-12,TX,1710963,371
2014-10-12,UT,98191,371
2014-10-12,VA,144821,371
2014-10-12,VT,6977,371
2014-10-12,WA,279085,371
2014-10-12,WI,150413,371
2014-10-12,WV,30169,371
2014-10-12,WY,3611,371
2014-10-13,AL,239814,372
2014-10-13,AR,42866,372
2014-10-13,AZ,313886,372
2014-10-13,CA,2089466,372
2014-10-13,CO,168311,372
2014-10-13,CT,164875,372
2014-10-13,DE,12584,372
2014-10-13,FL,909258,372
2014-10-13,GA,490917,372
2014-10-13,IA,82292,372
2014-10-13,ID,30509,372
2014-10-13,IL,93403,372
2014-10-13,IN,187308,372
2014-10-13,KS,63554,372
2014-10-13,KY,65786,372
2014-10-13,LA,309563,372
2014-10-13,MA,49115,372
2014-10-13,MD,176395,372
2014-10-13,ME,24471,372
2014-10-13,MI,482589,372
2014-10-13,MN,19500,372
2014-10-13,MO,42624,372
2014-10-13,MS,54287,372
2014-10-13,MT,6628,372
2014-10-13,NC,255814,372
2014-10-13,ND,2323,372
2014-10-13,NE,15129,372
2014-10-13,NH,11222,372
2014-10-13,NJ,59367,372
2014-10-13,NM,57447,372
2014-10-13,NV,173344,372
2014-10-13,NY,273156,372
2014-10-13,OH,495951,372
2014-10-13,OK,143953,372
2014-10-13,OR,61501,372
2014-10-13,PA,297030,372
2014-10-13,SC,154116,372
2014-10-13,SD,12066,372
2014-10-13,TN,180893,372
2014-10-13,TX,1624364,372
2014-10-13,UT,102801,372
2014-10-13,VA,138075,372
2014-10-13,VT,7595,372
2014-10-13,WA,248372,372
2014-10-13,WI,138274,372
2014-10-13,WV,26384,372
2014-10-13,WY,2782,372
2014-10-14,AL,225066,373
2014-10-14,AR,37626,373
2014-10-14,AZ,316218,373
2014-10-14,CA,2084696,373
2014-10-14,CO,168329,373
2014-10-14,CT,167300,373
2014-10-14,DE,9112,373
2014-10-14,FL,919167,373
2014-10-14,GA,532452,373
2014-10-14,IA,86047,373
2014-10-14,ID,28116,373
2014-10-14,IL,87359,373
2014-10-14,IN,194923,373
2014-10-14,KS,67551,373
2014-10-14,KY,59580,373
2014-10-14,LA,299329,373
2014-10-14,MA,47520,373
2014-10-14,MD,190768,373
2014-10-14,ME,22072,373
2014-10-14,MI,483009,373
2014-10-14,MN,22286,373
2014-10-14,MO,45706,373
2014-10-14,MS,46094,373
2014-10-14,MT,6042,373
2014-10-14,NC,281496,373
2014-10-14,ND,3519,373
2014-10-14,NE,15815,373
2014-10-14,NH,11121,373
2014-10-14,NJ,50186,373
2014-10-14,NM,57029,373
2014-10-14,NV,169103,373
2014-10-14,NY,269920,373
2014-10-14,OH,518512,373
2014-10-14,OK,130381,373
2014-10-14,OR,64850,373
2014-10-14,PA,290252,373
2014-10-14,SC,168728,373
2014-10-14,SD,12215,373
2014-10-14,TN,169279,373
2014-10-14,TX,1585234,373
2014-10-14,UT,97262,373
2014-10-14,VA,130496,373
2014-10-14,VT,6130,373
2014-10-14,WA,243907,373
2014-10-14,WI,139051,373
2014-10-14,WV,32649,373
2014-10-14,WY,3542,373
2014-10-15,AL,191553,374
2014-10-15,AR,33797,374
2014-10-15,AZ,326410,374
2014-10-15,CA,2098282,374
2014-10-15,CO,169110,374
2014-10-15,CT,160340,374
2014-10-15,DE,10730,374
2014-10-15,FL,906550,374
2014-10-15,GA,466948,374
2014-10-15,IA,90507,374
2014-10-15,ID,32191,374
2014-10-15,IL,86099,374
2014-10-15,IN,199691,374
2014-10-15,KS,71740,374
2014-10-15,KY,58991,374
2014-10-15,LA,267741,374
2014-10-15,MA,47872,374
2014-10-15,MD,188605,374
2014-10-15,ME,23776,374
2014-10-15,MI,476788,374
2014-10-15,MN,19230,374
2014-10-15,MO,52122,374
2014-10-15,MS,40719,374
2014-10-15,MT,6040,374
2014-10-15,NC,274945,374
2014-10-15,ND,3163,374
2014-10-15,NE,18323,374
2014-10-15,NH,13778,374
2014-10-15,NJ,46378,374
2014-10-15,NM,55366,374
2014-10-15,NV,170004,374
2014-10-15,NY,271005,374
2014-10-15,OH,538666,374
2014-10-15,OK,122934,374
2014-10-15,OR,62150,374
2014-10-15,PA,309719,374
2014-10-15,SC,140937,374
2014-10-15,SD,12056,374
2014-10-15,TN,182131,374
2014-10-15,TX,1499617,374
2014-10-15,UT,94235,374
2014-10-15,VA,134824,374
2014-10-15,VT,7165,374
2014-10-15,WA,248180,374
2014-10-15,WI,141389,374
2014-10-15,WV,39984,374
2014-10-15,WY,2445,374
2014-10-16,AL,186752,375
2014-10-16,AR,28815,375
2014-10-16,AZ,327046,375
2014-10-16,CA,2077803,375
2014-10-16,CO,169993,375
2014-10-16,CT,170988,375
2014-10-16,DE,9459,375
2014-10-16,FL,847272,375
2014-10-16,GA,447724,375
2014-10-16,IA,86464,375
2014-10-16,ID,26981,375
2014-10-16,IL,83269,375
2014-10-16,IN,183030,375
2014-10-16,KS,64238,375
2014-10-16,KY,57515,375
2014-10-16,LA,236540,375
2014-10-16,MA,46361,375
2014-10-16,MD,163460,375
2014-10-16,ME,24348,375
2014-10-16,MI,462891,375
2014-10-16,MN,19807,375
2014-10-16,MO,47565,375
2014-10-16,MS,36093,375
2014-10-16,MT,5547,375
2014-10-16,NC,263438,375
2014-10-16,ND,3009,375
2014-10-16,NE,17327,375
2014-10-16,NH,12459,375
2014-10-16,NJ,39141,375
2014-10-16,NM,53136,375
2014-10-16,NV,174210,375
2014-10-16,NY,254699,375
2014-10-16,OH,454922,375
2014-10-16,OK,116240,375
2014-10-16,OR,60081,375
2014-10-16,PA,293551,375
2014-10-16,SC,146185,375
2014-10-16,SD,12347,375
2014-10-16,TN,172978,375
2014-10-16,TX,1459440,375
2014-10-16,UT,86817,375
2014-10-16,VA,118401,375
2014-10-16,VT,7547,375
2014-10-16,WA,241630,375
2014-10-16,WI,129166,375
2014-10-16,WV,41578,375
2014-10-16,WY,3549,375
2014-10-17,AL,160954,376
2014-10-17,AR,30712,376
2014-10-17,AZ,307380,376
2014-10-17,CA,1825652,376
2014-10-17,CO,155704,376
2014-10-17,CT,137198,376
2014-10-17,DE,10508,376
2014-10-17,FL,747242,376
2014-10-17,GA,387034,376
2014-10-17,IA,77097,376
2014-10-17,ID,28032,376
2014-10-17,IL,69923,376
2014-10-17,IN,169480,376
2014-10-17,KS,53962,376
2014-10-17,KY,51163,376
2014-10-17,LA,207190,376
2014-10-17,MA,38588,376
2014-10-17,MD,143394,376
2014-10-17,ME,23518,376
2014-10-17,MI,394300,376
2014-10-17,MN,19465,376
2014-10-17,MO,34407,376
2014-10-17,MS,36813,376
2014-10-17,MT,6541,376
2014-10-17,NC,236858,376
2014-10-17,ND,2788,376
2014-10-17,NE,13997,376
2014-10-17,NH,10731,376
2014-10-17,NJ,39087,376
2014-10-17,NM,47255,376
2014-10-17,NV,171643,376
2014-10-17,NY,225481,376
2014-10-17,OH,419224,376
2014-10-17,OK,114808,376
2014-10-17,OR,53215,376
2014-10-17,PA,251627,376
2014-10-17,SC,136107,376
2014-10-17,SD,10254,376
2014-10-17,TN,147572,376
2014-10-17,TX,1285269,376
2014-10-17,UT,88175,376
2014-10-17,VA,109683,376
2014-10-17,VT,6815,376
2014-10-17,WA,237978,376
2014-10-17,WI,118946,376
2014-10-17,WV,34626,376
2014-10-17,WY,2735,376
2014-10-18,AL,185317,377
2014-10-18,AR,37002,377
2014-10-18,AZ,273533,377
2014-10-18,CA,1790238,377
2014-10-18,CO,162174,377
2014-10-18,CT,132729,377
2014-10-18,DE,8901,377
2014-10-18,FL,833824,377
2014-10-18,GA,419950,377
2014-10-18,IA,82618,377
2014-10-18,ID,27142,377
2014-10-18,IL,65643,377
2014-10-18,IN,176804,377
2014-10-18,KS,50807,377
2014-10-18,KY,46541,377
2014-10-18,LA,209331,377
2014-10-18,MA,41014,377
2014-10-18,MD,142342,377
2014-10-18,ME,21500,377
2014-10-18,MI,414648,377
2014-10-18,MN,16736,377
2014-10-18,MO,37487,377
2014-10-18,MS,38712,377
2014-10-18,MT,5051,377
2014-10-18,NC,238528,377
2014-10-18,ND,2310,377
2014-10-18,NE,19456,377
2014-10-18,NH,11400,377
2014-10-18,NJ,40681,377
2014-10-18,NM,44555,377
2014-10-18,NV,182653,377
2014-10-18,NY,236467,377
2014-10-18,OH,428592,377
2014-10-18,OK,128221,377
2014-10-18,OR,52443,377
2014-10-18,PA,250818,377
2014-10-18,SC,140203,377
2014-10-18,SD,10725,377
2014-10-18,TN,166502,377
2014-10-18,TX,1333123,377
2014-10-18,UT,81756,377
2014-10-18,VA,112655,377
2014-10-18,VT,6845,377
2014-10-18,WA,219524,377
2014-10-18,WI,117709,377
2014-10-18,WV,44587,377
2014-10-18,WY,2441,377
2014-10-19,AL,191867,378
2014-10-19,AR,34640,378
2014-10-19,AZ,311162,378
2014-10-19,CA,2004222,378
2014-10-19,CO,179458,378
2014-10-19,CT,164096,378
2014-10-19,DE,12816,378
2014-10-19,FL,915142,378
2014-10-19,GA,471969,378
2014-10-19,IA,82111,378
2014-10-19,ID,30730,378
2014-10-19,IL,87833,378
2014-10-19,IN,205185,378
2014-10-19,KS,66890,378
2014-10-19,KY,50642,378
2014-10-19,LA,255446,378
2014-10-19,MA,51414,378
2014-10-19,MD,186720,378
2014-10-19,ME,22870,378
2014-10-19,MI,497914,378
2014-10-19,MN,18671,378
2014-10-19,MO,36669,378
2014-10-19,MS,42745,378
2014-10-19,MT,6418,378
2014-10-19,NC,272307,378
2014-10-19,ND,2415,378
2014-10-19,NE,13842,378
2014-10-19,NH,15904,378
2014-10-19,NJ,52844,378
2014-10-19,NM,51953,378
2014-10-19,NV,184678,378
2014-10-19,NY,279536,378
2014-10-19,OH,510080,378
2014-10-19,OK,127436,378
2014-10-19,OR,58564,378
2014-10-19,PA,297454,378
2014-10-19,SC,150098,378
2014-10-19,SD,11629,378
2014-10-19,TN,165956,378
2014-10-19,TX,1517942,378
2014-10-19,UT,99372,378
2014-10-19,VA,126767,378
2014-10-19,VT,6304,378
2014-10-19,WA,262371,378
2014-10-19,WI,140682,378
2014-10-19,WV,51559,378
2014-10-19,WY,3275,378
2014-10-20,AL,NA,379
2014-10-20,AR,NA,379
2014-10-20,AZ,NA,379
2014-10-20,CA,NA,379
2014-10-20,CO,NA,379
2014-10-20,CT,NA,379
2014-10-20,DE,NA,379
2014-10-20,FL,NA,379
