date,stateCode,total
2013-10-29,OK,148669
2013-10-29,OR,67259
2013-10-29,PA,413727
2013-10-29,SC,201947
2013-10-29,SD,10269
2013-10-29,TN,207878
2013-10-29,TX,1614015
2013-10-29,UT,112516
2013-10-29,VA,168524
2013-10-29,VT,9116
2013-10-29,WA,272643
2013-10-29,WI,177250
2013-10-29,WV,59096
2013-10-29,WY,2880
2013-10-30,AL,226015
2013-10-30,AR,44286
2013-10-30,AZ,301940
2013-10-30,CA,1877344
2013-10-30,CO,151311
2013-10-30,CT,203417
2013-10-30,DE,19229
2013-10-30,FL,849902
2013-10-30,GA,408430
2013-10-30,IA,101995
2013-10-30,ID,33587
2013-10-30,IL,112080
2013-10-30,IN,214062
2013-10-30,KS,79402
2013-10-30,KY,71196
2013-10-30,LA,260857
2013-10-30,MA,78484
2013-10-30,MD,186401
2013-10-30,ME,36143
2013-10-30,MI,530491
2013-10-30,MN,29584
2013-10-30,MO,49023
2013-10-30,MS,37483
2013-10-30,MT,5909
2013-10-30,NC,277453
2013-10-30,ND,3631
2013-10-30,NE,23677
2013-10-30,NH,17737
2013-10-30,NJ,57324
2013-10-30,NM,56726
2013-10-30,NV,163870
2013-10-30,NY,333886
2013-10-30,OH,536183
2013-10-30,OK,143386
2013-10-30,OR,61361
2013-10-30,PA,404814
2013-10-30,SC,195234
2013-10-30,SD,9635
2013-10-30,TN,187314
2013-10-30,TX,1480542
2013-10-30,UT,95865
2013-10-30,VA,160323
2013-10-30,VT,11030
2013-10-30,WA,250291
2013-10-30,WI,162410
2013-10-30,WV,57478
2013-10-30,WY,3050
2013-10-31,AL,203956
2013-10-31,AR,39166
2013-10-31,AZ,271694
2013-10-31,CA,1713973
2013-10-31,CO,149773
2013-10-31,CT,176937
2013-10-31,DE,14226
2013-10-31,FL,765068
2013-10-31,GA,365463
2013-10-31,IA,99495
2013-10-31,ID,27518
2013-10-31,IL,94658
2013-10-31,IN,206891
2013-10-31,KS,68634
2013-10-31,KY,70754
2013-10-31,LA,242115
2013-10-31,MA,61287
2013-10-31,MD,165694
2013-10-31,ME,28799
2013-10-31,MI,487324
2013-10-31,MN,24928
2013-10-31,MO,42735
2013-10-31,MS,37080
2013-10-31,MT,5868
2013-10-31,NC,247962
2013-10-31,ND,3867
2013-10-31,NE,21962
2013-10-31,NH,14111
2013-10-31,NJ,55756
2013-10-31,NM,47526
2013-10-31,NV,149175
2013-10-31,NY,315558
2013-10-31,OH,527864
2013-10-31,OK,118747
2013-10-31,OR,58540
2013-10-31,PA,358962
2013-10-31,SC,165021
2013-10-31,SD,9653
2013-10-31,TN,180716
2013-10-31,TX,1310595
2013-10-31,UT,88264
2013-10-31,VA,141038
2013-10-31,VT,9438
2013-10-31,WA,228566
2013-10-31,WI,154859
2013-10-31,WV,50686
2013-10-31,WY,2193
2013-11-01,AL,185607
2013-11-01,AR,38509
2013-11-01,AZ,261634
2013-11-01,CA,1672174
2013-11-01,CO,142796
2013-11-01,CT,171115
2013-11-01,DE,13569
2013-11-01,FL,768727
2013-11-01,GA,363993
2013-11-01,IA,90320
2013-11-01,ID,27884
2013-11-01,IL,88325
2013-11-01,IN,190447
2013-11-01,KS,69701
2013-11-01,KY,58621
2013-11-01,LA,213881
2013-11-01,MA,59555
2013-11-01,MD,168419
2013-11-01,ME,31289
2013-11-01,MI,468566
2013-11-01,MN,25763
2013-11-01,MO,37864
2013-11-01,MS,39107
2013-11-01,MT,4471
2013-11-01,NC,271550
2013-11-01,ND,3821
2013-11-01,NE,21590
2013-11-01,NH,11839
2013-11-01,NJ,52728
2013-11-01,NM,45288
2013-11-01,NV,149701
2013-11-01,NY,302692
2013-11-01,OH,464005
2013-11-01,OK,118648
2013-11-01,OR,56743
2013-11-01,PA,354743
2013-11-01,SC,167591
2013-11-01,SD,9746
2013-11-01,TN,161778
2013-11-01,TX,1257752
2013-11-01,UT,81855
2013-11-01,VA,134528
2013-11-01,VT,9810
2013-11-01,WA,203771
2013-11-01,WI,143429
2013-11-01,WV,52212
2013-11-01,WY,2664
2013-11-02,AL,192410
2013-11-02,AR,36133
2013-11-02,AZ,270922
2013-11-02,CA,1738946
2013-11-02,CO,145475
2013-11-02,CT,168558
2013-11-02,DE,13960
2013-11-02,FL,870779
2013-11-02,GA,401188
2013-11-02,IA,85435
2013-11-02,ID,26839
2013-11-02,IL,86630
2013-11-02,IN,188135
2013-11-02,KS,65065
2013-11-02,KY,56183
2013-11-02,LA,207858
2013-11-02,MA,57905
2013-11-02,MD,166867
2013-11-02,ME,27042
2013-11-02,MI,516757
2013-11-02,MN,22180
2013-11-02,MO,33946
2013-11-02,MS,38772
2013-11-02,MT,6196
2013-11-02,NC,265643
2013-11-02,ND,3217
2013-11-02,NE,29176
2013-11-02,NH,10966
2013-11-02,NJ,50918
2013-11-02,NM,47358
2013-11-02,NV,157651
2013-11-02,NY,289655
2013-11-02,OH,478992
2013-11-02,OK,132634
2013-11-02,OR,57292
2013-11-02,PA,335509
2013-11-02,SC,163430
2013-11-02,SD,9297
2013-11-02,TN,175293
2013-11-02,TX,1255979
2013-11-02,UT,83144
2013-11-02,VA,144056
2013-11-02,VT,11601
2013-11-02,WA,217299
2013-11-02,WI,132702
2013-11-02,WV,48801
2013-11-02,WY,2124
2013-11-03,AL,233812
2013-11-03,AR,37798
2013-11-03,AZ,324224
2013-11-03,CA,2090816
2013-11-03,CO,174988
2013-11-03,CT,209541
2013-11-03,DE,18210
2013-11-03,FL,998710
2013-11-03,GA,468954
2013-11-03,IA,103915
2013-11-03,ID,37864
2013-11-03,IL,98810
2013-11-03,IN,217053
2013-11-03,KS,82390
2013-11-03,KY,63533
2013-11-03,LA,307853
2013-11-03,MA,74739
2013-11-03,MD,214039
2013-11-03,ME,31520
2013-11-03,MI,611867
2013-11-03,MN,29302
2013-11-03,MO,44508
2013-11-03,MS,51031
2013-11-03,MT,7703
2013-11-03,NC,318133
2013-11-03,ND,3478
2013-11-03,NE,21955
2013-11-03,NH,14680
2013-11-03,NJ,69072
2013-11-03,NM,55610
2013-11-03,NV,195133
2013-11-03,NY,368833
2013-11-03,OH,581290
2013-11-03,OK,148859
2013-11-03,OR,62279
2013-11-03,PA,424912
2013-11-03,SC,194327
2013-11-03,SD,14385
2013-11-03,TN,191697
2013-11-03,TX,1657942
2013-11-03,UT,122516
2013-11-03,VA,178616
2013-11-03,VT,10195
2013-11-03,WA,277922
2013-11-03,WI,159012
2013-11-03,WV,55364
2013-11-03,WY,2671
2013-11-04,AL,224311
2013-11-04,AR,43453
2013-11-04,AZ,319030
2013-11-04,CA,1898443
2013-11-04,CO,158988
2013-11-04,CT,197024
2013-11-04,DE,15422
2013-11-04,FL,891527
2013-11-04,GA,410456
2013-11-04,IA,108732
2013-11-04,ID,36133
2013-11-04,IL,99448
2013-11-04,IN,198352
2013-11-04,KS,76062
2013-11-04,KY,70466
2013-11-04,LA,275140
2013-11-04,MA,62312
2013-11-04,MD,178367
2013-11-04,ME,29986
2013-11-04,MI,541568
2013-11-04,MN,31100
2013-11-04,MO,43161
2013-11-04,MS,39932
2013-11-04,MT,6104
2013-11-04,NC,288228
2013-11-04,ND,4398
2013-11-04,NE,24147
2013-11-04,NH,12547
2013-11-04,NJ,63453
2013-11-04,NM,51344
2013-11-04,NV,188864
2013-11-04,NY,325710
2013-11-04,OH,535045
2013-11-04,OK,128758
2013-11-04,OR,61777
2013-11-04,PA,381561
2013-11-04,SC,187798
2013-11-04,SD,10434
2013-11-04,TN,186559
2013-11-04,TX,1508336
2013-11-04,UT,106170
2013-11-04,VA,157544
2013-11-04,VT,9770
2013-11-04,WA,243789
2013-11-04,WI,182138
2013-11-04,WV,52786
2013-11-04,WY,2792
2013-11-05,AL,224902
2013-11-05,AR,44974
2013-11-05,AZ,305178
2013-11-05,CA,1901061
2013-11-05,CO,160600
2013-11-05,CT,208158
2013-11-05,DE,18696
2013-11-05,FL,873629
2013-11-05,GA,408538
2013-11-05,IA,103755
2013-11-05,ID,38568
2013-11-05,IL,96126
2013-11-05,IN,202500
2013-11-05,KS,82199
2013-11-05,KY,69229
2013-11-05,LA,268867
2013-11-05,MA,65526
2013-11-05,MD,163155
2013-11-05,ME,32637
2013-11-05,MI,573178
2013-11-05,MN,31380
2013-11-05,MO,41427
2013-11-05,MS,41356
2013-11-05,MT,7237
2013-11-05,NC,284253
2013-11-05,ND,3950
2013-11-05,NE,23342
2013-11-05,NH,12270
2013-11-05,NJ,58186
2013-11-05,NM,53349
2013-11-05,NV,183765
2013-11-05,NY,336270
2013-11-05,OH,529631
2013-11-05,OK,135766
2013-11-05,OR,62738
2013-11-05,PA,389939
2013-11-05,SC,185418
2013-11-05,SD,10906
2013-11-05,TN,184932
2013-11-05,TX,1489178
2013-11-05,UT,102107
2013-11-05,VA,171119
2013-11-05,VT,9354
2013-11-05,WA,258377
2013-11-05,WI,165968
2013-11-05,WV,52219
2013-11-05,WY,2647
2013-11-06,AL,235689
2013-11-06,AR,42336
2013-11-06,AZ,301813
2013-11-06,CA,1835829
2013-11-06,CO,150652
2013-11-06,CT,199306
2013-11-06,DE,15890
2013-11-06,FL,860087
2013-11-06,GA,412588
2013-11-06,IA,101662
2013-11-06,ID,32908
2013-11-06,IL,104705
2013-11-06,IN,211084
2013-11-06,KS,75824
2013-11-06,KY,77724
2013-11-06,LA,269802
2013-11-06,MA,65605
2013-11-06,MD,173109
2013-11-06,ME,31453
2013-11-06,MI,567063
2013-11-06,MN,34507
2013-11-06,MO,44121
2013-11-06,MS,40848
2013-11-06,MT,6689
2013-11-06,NC,283787
2013-11-06,ND,3398
2013-11-06,NE,24011
2013-11-06,NH,14290
2013-11-06,NJ,59213
2013-11-06,NM,47948
2013-11-06,NV,181376
2013-11-06,NY,342613
2013-11-06,OH,546290
2013-11-06,OK,134364
2013-11-06,OR,61806
2013-11-06,PA,395154
2013-11-06,SC,183976
2013-11-06,SD,8752
2013-11-06,TN,201333
2013-11-06,TX,1507187
2013-11-06,UT,102166
2013-11-06,VA,163863
2013-11-06,VT,9710
2013-11-06,WA,261064
2013-11-06,WI,153618
2013-11-06,WV,58040
2013-11-06,WY,3609
2013-11-07,AL,241604
2013-11-07,AR,46225
2013-11-07,AZ,304773
2013-11-07,CA,1935476
2013-11-07,CO,152440
2013-11-07,CT,194063
2013-11-07,DE,16235
2013-11-07,FL,854704
2013-11-07,GA,418257
2013-11-07,IA,101434
2013-11-07,ID,37847
2013-11-07,IL,100754
2013-11-07,IN,193876
2013-11-07,KS,78750
2013-11-07,KY,69432
2013-11-07,LA,252912
2013-11-07,MA,68759
2013-11-07,MD,176617
2013-11-07,ME,29846
2013-11-07,MI,557973
2013-11-07,MN,29630
2013-11-07,MO,50788
2013-11-07,MS,47171
2013-11-07,MT,7394
2013-11-07,NC,286752
2013-11-07,ND,3350
2013-11-07,NE,24553
2013-11-07,NH,12222
2013-11-07,NJ,62112
2013-11-07,NM,48993
2013-11-07,NV,185202
2013-11-07,NY,323865
2013-11-07,OH,537526
2013-11-07,OK,148962
2013-11-07,OR,78102
2013-11-07,PA,383347
2013-11-07,SC,181352
2013-11-07,SD,11315
2013-11-07,TN,181909
2013-11-07,TX,1455904
2013-11-07,UT,101749
2013-11-07,VA,155477
2013-11-07,VT,9817
2013-11-07,WA,265603
2013-11-07,WI,158263
2013-11-07,WV,55498
2013-11-07,WY,4951
2013-11-08,AL,208095
2013-11-08,AR,36955
2013-11-08,AZ,279544
2013-11-08,CA,1807911
2013-11-08,CO,144856
2013-11-08,CT,184797
2013-11-08,DE,11223
2013-11-08,FL,805211
2013-11-08,GA,382893
2013-11-08,IA,88634
2013-11-08,ID,30804
2013-11-08,IL,95762
2013-11-08,IN,190585
2013-11-08,KS,68019
2013-11-08,KY,63504
2013-11-08,LA,221167
2013-11-08,MA,56421
2013-11-08,MD,161549
2013-11-08,ME,30906
2013-11-08,MI,488786
2013-11-08,MN,25173
2013-11-08,MO,42990
2013-11-08,MS,40596
2013-11-08,MT,6279
2013-11-08,NC,266474
2013-11-08,ND,3574
2013-11-08,NE,21489
2013-11-08,NH,12667
2013-11-08,NJ,61477
2013-11-08,NM,49773
2013-11-08,NV,171053
2013-11-08,NY,300450
2013-11-08,OH,474026
2013-11-08,OK,118580
2013-11-08,OR,63018
2013-11-08,PA,348446
2013-11-08,SC,156492
2013-11-08,SD,12083
2013-11-08,TN,182655
2013-11-08,TX,1311064
2013-11-08,UT,97388
2013-11-08,VA,137250
2013-11-08,VT,8569
2013-11-08,WA,248779
2013-11-08,WI,156116
2013-11-08,WV,48541
2013-11-08,WY,4734
2013-11-09,AL,233413
2013-11-09,AR,39307
2013-11-09,AZ,275130
2013-11-09,CA,1858185
2013-11-09,CO,147781
2013-11-09,CT,192667
2013-11-09,DE,13034
2013-11-09,FL,851912
2013-11-09,GA,426141
2013-11-09,IA,84774
2013-11-09,ID,29498
2013-11-09,IL,90799
2013-11-09,IN,183485
2013-11-09,KS,65559
2013-11-09,KY,60645
2013-11-09,LA,266963
2013-11-09,MA,57676
2013-11-09,MD,164941
2013-11-09,ME,30613
2013-11-09,MI,517091
2013-11-09,MN,24611
2013-11-09,MO,36212
2013-11-09,MS,47183
2013-11-09,MT,6052
2013-11-09,NC,276614
2013-11-09,ND,3149
2013-11-09,NE,24356
2013-11-09,NH,12456
2013-11-09,NJ,64854
2013-11-09,NM,47974
2013-11-09,NV,171982
2013-11-09,NY,298754
2013-11-09,OH,490973
2013-11-09,OK,115471
2013-11-09,OR,56963
2013-11-09,PA,346189
2013-11-09,SC,170369
2013-11-09,SD,12012
2013-11-09,TN,198418
2013-11-09,TX,1361309
2013-11-09,UT,94817
2013-11-09,VA,137837
2013-11-09,VT,10159
2013-11-09,WA,237955
2013-11-09,WI,150725
2013-11-09,WV,45943
2013-11-09,WY,3321
2013-11-10,AL,222017
2013-11-10,AR,44679
2013-11-10,AZ,293222
2013-11-10,CA,1945590
2013-11-10,CO,168536
2013-11-10,CT,213782
2013-11-10,DE,16163
2013-11-10,FL,925827
2013-11-10,GA,455276
2013-11-10,IA,94677
2013-11-10,ID,35470
2013-11-10,IL,105610
2013-11-10,IN,215284
2013-11-10,KS,72795
2013-11-10,KY,65366
2013-11-10,LA,286046
2013-11-10,MA,58492
2013-11-10,MD,221818
2013-11-10,ME,31410
2013-11-10,MI,627205
2013-11-10,MN,26805
2013-11-10,MO,37795
2013-11-10,MS,43305
2013-11-10,MT,6771
2013-11-10,NC,291292
2013-11-10,ND,3636
2013-11-10,NE,21477
2013-11-10,NH,13258
2013-11-10,NJ,72725
2013-11-10,NM,53068
2013-11-10,NV,184713
2013-11-10,NY,356077
2013-11-10,OH,560173
2013-11-10,OK,136352
2013-11-10,OR,61445
2013-11-10,PA,405402
2013-11-10,SC,193240
2013-11-10,SD,12745
2013-11-10,TN,204529
2013-11-10,TX,1586818
2013-11-10,UT,115451
2013-11-10,VA,160526
2013-11-10,VT,10294
2013-11-10,WA,252494
2013-11-10,WI,180089
2013-11-10,WV,50065
2013-11-10,WY,3206
2013-11-11,AL,250417
2013-11-11,AR,42911
2013-11-11,AZ,319920
2013-11-11,CA,1969721
2013-11-11,CO,159908
2013-11-11,CT,218198
2013-11-11,DE,17728
2013-11-11,FL,955088
2013-11-11,GA,448006
2013-11-11,IA,105333
2013-11-11,ID,38256
2013-11-11,IL,127169
2013-11-11,IN,224728
2013-11-11,KS,81220
2013-11-11,KY,71583
2013-11-11,LA,273681
2013-11-11,MA,63940
2013-11-11,MD,194380
2013-11-11,ME,36329
2013-11-11,MI,607732
2013-11-11,MN,27942
2013-11-11,MO,46016
2013-11-11,MS,49468
2013-11-11,MT,7394
2013-11-11,NC,310164
2013-11-11,ND,4033
2013-11-11,NE,22359
2013-11-11,NH,13953
2013-11-11,NJ,70688
2013-11-11,NM,57303
2013-11-11,NV,178233
2013-11-11,NY,363485
2013-11-11,OH,573056
2013-11-11,OK,139045
2013-11-11,OR,65865
2013-11-11,PA,415709
2013-11-11,SC,195640
2013-11-11,SD,11598
2013-11-11,TN,186346
2013-11-11,TX,1594940
2013-11-11,UT,110913
2013-11-11,VA,163196
2013-11-11,VT,9704
2013-11-11,WA,263141
2013-11-11,WI,167196
2013-11-11,WV,60468
2013-11-11,WY,4826
2013-11-12,AL,244462
2013-11-12,AR,41633
2013-11-12,AZ,332836
2013-11-12,CA,2043455
2013-11-12,CO,159632
2013-11-12,CT,217514
2013-11-12,DE,17955
2013-11-12,FL,902660
2013-11-12,GA,425793
2013-11-12,IA,106047
2013-11-12,ID,35859
2013-11-12,IL,115728
2013-11-12,IN,215698
2013-11-12,KS,90080
2013-11-12,KY,94111
2013-11-12,LA,263731
2013-11-12,MA,70678
2013-11-12,MD,199977
2013-11-12,ME,35985
2013-11-12,MI,586291
2013-11-12,MN,29103
2013-11-12,MO,48483
2013-11-12,MS,46403
2013-11-12,MT,7448
2013-11-12,NC,335424
2013-11-12,ND,3741
2013-11-12,NE,23605
2013-11-12,NH,12826
2013-11-12,NJ,73195
2013-11-12,NM,55980
2013-11-12,NV,181204
2013-11-12,NY,370564
2013-11-12,OH,578502
2013-11-12,OK,140458
2013-11-12,OR,69974
2013-11-12,PA,413139
2013-11-12,SC,195934
2013-11-12,SD,10611
2013-11-12,TN,203036
2013-11-12,TX,1522212
2013-11-12,UT,109145
2013-11-12,VA,170374
2013-11-12,VT,10290
2013-11-12,WA,268056
2013-11-12,WI,165872
2013-11-12,WV,60495
2013-11-12,WY,4150
2013-11-13,AL,240934
2013-11-13,AR,43904
2013-11-13,AZ,328444
2013-11-13,CA,2039580
2013-11-13,CO,169239
2013-11-13,CT,203207
2013-11-13,DE,14941
2013-11-13,FL,925865
2013-11-13,GA,450695
2013-11-13,IA,98265
2013-11-13,ID,32991
2013-11-13,IL,111867
2013-11-13,IN,209619
2013-11-13,KS,84836
2013-11-13,KY,63992
2013-11-13,LA,271224
2013-11-13,MA,70696
2013-11-13,MD,193022
2013-11-13,ME,34935
2013-11-13,MI,567020
2013-11-13,MN,28385
2013-11-13,MO,45964
2013-11-13,MS,44634
2013-11-13,MT,7008
2013-11-13,NC,306731
2013-11-13,ND,4792
2013-11-13,NE,22034
2013-11-13,NH,14136
2013-11-13,NJ,64446
2013-11-13,NM,55388
2013-11-13,NV,174431
2013-11-13,NY,351387
2013-11-13,OH,537455
2013-11-13,OK,133771
2013-11-13,OR,70437
2013-11-13,PA,405557
2013-11-13,SC,186308
2013-11-13,SD,10899
2013-11-13,TN,185701
2013-11-13,TX,1557801
2013-11-13,UT,106745
2013-11-13,VA,153818
2013-11-13,VT,9378
2013-11-13,WA,280644
2013-11-13,WI,160798
2013-11-13,WV,55526
2013-11-13,WY,2928
2013-11-14,AL,219824
2013-11-14,AR,43383
2013-11-14,AZ,316586
2013-11-14,CA,2008199
2013-11-14,CO,160068
2013-11-14,CT,211846
2013-11-14,DE,12215
2013-11-14,FL,867327
2013-11-14,GA,428690
2013-11-14,IA,103120
2013-11-14,ID,36965
2013-11-14,IL,105687
2013-11-14,IN,222040
2013-11-14,KS,77637
2013-11-14,KY,71403
2013-11-14,LA,258822
2013-11-14,MA,64686
2013-11-14,MD,199531
2013-11-14,ME,36852
2013-11-14,MI,562022
2013-11-14,MN,28469
2013-11-14,MO,46402
2013-11-14,MS,43057
2013-11-14,MT,7651
2013-11-14,NC,282e3
2013-11-14,ND,5576
2013-11-14,NE,24732
2013-11-14,NH,14483
2013-11-14,NJ,60479
2013-11-14,NM,52811
2013-11-14,NV,174695
2013-11-14,NY,321451
2013-11-14,OH,537435
2013-11-14,OK,129736
2013-11-14,OR,62707
2013-11-14,PA,364941
2013-11-14,SC,181522
2013-11-14,SD,9580
2013-11-14,TN,188387
2013-11-14,TX,1493713
2013-11-14,UT,106178
2013-11-14,VA,157897
2013-11-14,VT,11051
2013-11-14,WA,263757
2013-11-14,WI,169345
2013-11-14,WV,50265
2013-11-14,WY,4663
2013-11-15,AL,220951
2013-11-15,AR,38229
2013-11-15,AZ,299602
2013-11-15,CA,1917076
2013-11-15,CO,146706
2013-11-15,CT,194927
2013-11-15,DE,11604
2013-11-15,FL,827777
2013-11-15,GA,395573
2013-11-15,IA,94504
2013-11-15,ID,31473
2013-11-15,IL,101160
2013-11-15,IN,205699
2013-11-15,KS,74359
2013-11-15,KY,62068
2013-11-15,LA,231260
2013-11-15,MA,59577
2013-11-15,MD,173475
2013-11-15,ME,28802
2013-11-15,MI,517069
2013-11-15,MN,29230
2013-11-15,MO,44913
2013-11-15,MS,41814
2013-11-15,MT,6589
2013-11-15,NC,265976
2013-11-15,ND,4253
2013-11-15,NE,24019
2013-11-15,NH,11475
2013-11-15,NJ,51930
2013-11-15,NM,48871
2013-11-15,NV,172626
2013-11-15,NY,300326
2013-11-15,OH,478551
2013-11-15,OK,122666
2013-11-15,OR,62252
2013-11-15,PA,351548
2013-11-15,SC,175303
2013-11-15,SD,10337
2013-11-15,TN,182381
2013-11-15,TX,1373449
2013-11-15,UT,96261
2013-11-15,VA,150058
2013-11-15,VT,10199
2013-11-15,WA,262889
2013-11-15,WI,164569
2013-11-15,WV,48382
2013-11-15,WY,2151
2013-11-16,AL,280552
2013-11-16,AR,40063
2013-11-16,AZ,288958
2013-11-16,CA,1839974
2013-11-16,CO,159092
2013-11-16,CT,181936
2013-11-16,DE,12732
2013-11-16,FL,882448
2013-11-16,GA,459688
2013-11-16,IA,89709
2013-11-16,ID,30489
2013-11-16,IL,105055
2013-11-16,IN,197745
2013-11-16,KS,73287
2013-11-16,KY,58895
2013-11-16,LA,241898
2013-11-16,MA,59150
2013-11-16,MD,170759
2013-11-16,ME,30449
2013-11-16,MI,533475
2013-11-16,MN,21621
2013-11-16,MO,39334
2013-11-16,MS,50726
2013-11-16,MT,6303
2013-11-16,NC,280904
2013-11-16,ND,3539
2013-11-16,NE,28477
2013-11-16,NH,10271
2013-11-16,NJ,55490
2013-11-16,NM,47703
2013-11-16,NV,172934
2013-11-16,NY,302613
2013-11-16,OH,477201
2013-11-16,OK,134138
2013-11-16,OR,67219
2013-11-16,PA,339435
2013-11-16,SC,180353
2013-11-16,SD,11296
2013-11-16,TN,186869
2013-11-16,TX,1406605
2013-11-16,UT,93077
2013-11-16,VA,147038
2013-11-16,VT,9654
2013-11-16,WA,244679
2013-11-16,WI,161799
2013-11-16,WV,51412
2013-11-16,WY,1853
2013-11-17,AL,263788
2013-11-17,AR,43214
2013-11-17,AZ,325763
2013-11-17,CA,1990027
2013-11-17,CO,180336
2013-11-17,CT,209353
2013-11-17,DE,18639
2013-11-17,FL,980417
2013-11-17,GA,503860
2013-11-17,IA,108244
2013-11-17,ID,38617
2013-11-17,IL,135874
2013-11-17,IN,258564
2013-11-17,KS,85595
2013-11-17,KY,79938
2013-11-17,LA,300085
2013-11-17,MA,71251
2013-11-17,MD,212612
2013-11-17,ME,31299
2013-11-17,MI,721247
2013-11-17,MN,26276
2013-11-17,MO,45054
2013-11-17,MS,47559
2013-11-17,MT,8671
2013-11-17,NC,312781
2013-11-17,ND,4110
2013-11-17,NE,25549
2013-11-17,NH,13022
2013-11-17,NJ,63998
2013-11-17,NM,53365
2013-11-17,NV,181996
2013-11-17,NY,361687
2013-11-17,OH,634164
2013-11-17,OK,135859
2013-11-17,OR,61689
2013-11-17,PA,432504
2013-11-17,SC,202326
2013-11-17,SD,13352
2013-11-17,TN,202169
2013-11-17,TX,1635628
2013-11-17,UT,114655
2013-11-17,VA,174497
2013-11-17,VT,11092
2013-11-17,WA,291160
2013-11-17,WI,185803
2013-11-17,WV,63576
2013-11-17,WY,3509
2013-11-18,AL,258759
2013-11-18,AR,43474
2013-11-18,AZ,312358
2013-11-18,CA,2001697
2013-11-18,CO,165578
2013-11-18,CT,209972
2013-11-18,DE,18213
2013-11-18,FL,932029
2013-11-18,GA,445648
2013-11-18,IA,103604
2013-11-18,ID,40487
2013-11-18,IL,112887
2013-11-18,IN,216505
2013-11-18,KS,82769
2013-11-18,KY,78320
2013-11-18,LA,276495
2013-11-18,MA,68986
2013-11-18,MD,196323
2013-11-18,ME,34179
2013-11-18,MI,603333
2013-11-18,MN,28239
2013-11-18,MO,48365
2013-11-18,MS,49158
2013-11-18,MT,7537
2013-11-18,NC,325627
2013-11-18,ND,4614
2013-11-18,NE,22213
2013-11-18,NH,13653
2013-11-18,NJ,63330
2013-11-18,NM,55454
2013-11-18,NV,174284
2013-11-18,NY,351547
2013-11-18,OH,570880
2013-11-18,OK,138969
2013-11-18,OR,67659
2013-11-18,PA,393849
2013-11-18,SC,207793
2013-11-18,SD,9695
2013-11-18,TN,194133
2013-11-18,TX,1601748
2013-11-18,UT,115271
2013-11-18,VA,165959
2013-11-18,VT,9933
2013-11-18,WA,279906
2013-11-18,WI,157848
2013-11-18,WV,64565
2013-11-18,WY,3470
2013-11-19,AL,252059
2013-11-19,AR,44378
2013-11-19,AZ,342259
2013-11-19,CA,2079565
2013-11-19,CO,177223
2013-11-19,CT,210043
2013-11-19,DE,17226
2013-11-19,FL,957940
2013-11-19,GA,465096
2013-11-19,IA,114169
2013-11-19,ID,41737
2013-11-19,IL,120788
2013-11-19,IN,226495
2013-11-19,KS,84178
2013-11-19,KY,77590
2013-11-19,LA,279704
2013-11-19,MA,73273
2013-11-19,MD,198425
2013-11-19,ME,34234
2013-11-19,MI,608984
2013-11-19,MN,32245
2013-11-19,MO,49180
2013-11-19,MS,46271
2013-11-19,MT,8494
2013-11-19,NC,320967
2013-11-19,ND,4373
2013-11-19,NE,25777
2013-11-19,NH,13927
2013-11-19,NJ,67853
2013-11-19,NM,55918
2013-11-19,NV,169605
2013-11-19,NY,353820
2013-11-19,OH,577497
2013-11-19,OK,141388
2013-11-19,OR,66195
2013-11-19,PA,408744
2013-11-19,SC,198059
2013-11-19,SD,10800
2013-11-19,TN,187613
2013-11-19,TX,1613071
2013-11-19,UT,113399
2013-11-19,VA,167808
2013-11-19,VT,10049
2013-11-19,WA,280246
2013-11-19,WI,176647
2013-11-19,WV,63475
2013-11-19,WY,3191
2013-11-20,AL,310239
2013-11-20,AR,52551
2013-11-20,AZ,395200
2013-11-20,CA,2483039
2013-11-20,CO,217533
2013-11-20,CT,238906
2013-11-20,DE,20923
2013-11-20,FL,1107713
2013-11-20,GA,542893
2013-11-20,IA,139110
2013-11-20,ID,43341
2013-11-20,IL,132360
2013-11-20,IN,264923
2013-11-20,KS,105315
2013-11-20,KY,90747
2013-11-20,LA,322726
2013-11-20,MA,81442
2013-11-20,MD,239754
2013-11-20,ME,36895
2013-11-20,MI,703455
2013-11-20,MN,38009
2013-11-20,MO,63237
2013-11-20,MS,54654
2013-11-20,MT,12640
2013-11-20,NC,368088
2013-11-20,ND,5361
2013-11-20,NE,28814
2013-11-20,NH,16181
2013-11-20,NJ,71142
2013-11-20,NM,69743
2013-11-20,NV,211359
2013-11-20,NY,396926
2013-11-20,OH,664639
2013-11-20,OK,173288
2013-11-20,OR,88629
2013-11-20,PA,464273
2013-11-20,SC,229311
2013-11-20,SD,14352
2013-11-20,TN,231139
2013-11-20,TX,1971586
2013-11-20,UT,147637
2013-11-20,VA,198296
2013-11-20,VT,11887
2013-11-20,WA,335223
2013-11-20,WI,207493
2013-11-20,WV,70599
2013-11-20,WY,5707
2013-11-21,AL,329811
2013-11-21,AR,60704
2013-11-21,AZ,443690
2013-11-21,CA,2713829
2013-11-21,CO,262240
2013-11-21,CT,267342
2013-11-21,DE,16778
2013-11-21,FL,1236467
2013-11-21,GA,635511
2013-11-21,IA,157916
2013-11-21,ID,47137
2013-11-21,IL,144007
2013-11-21,IN,304903
2013-11-21,KS,122911
2013-11-21,KY,98585
2013-11-21,LA,355980
2013-11-21,MA,89040
2013-11-21,MD,255835
2013-11-21,ME,42110
2013-11-21,MI,789281
2013-11-21,MN,44769
